1707.81 
1618.15 
1560.65 
1500.66 
1425.22 
1376.10 
1333.07 
1302.82 
1261.45 
1230.64 
1192.03 
1170.81 
1160.42 
1138.60 
1120.22 
1112.85 
1105.82 
1089.12 
1077.34 
1076.16 
1071.47 
1073.13 
1076.35 
1091.54 
1092.17 
1124.08 
1169.45 
1218.16 
1278.60 
1326.85 
1399.92 
1482.34 
1563.59 
1655.75 
1701.18 
1757.37 
1823.79 
1909.74 
1979.38 
2061.01 
2123.87 
2147.56 
2165.84 
2188.88 
2229.81 
2274.74 
2296.95 
2302.75 
2250.48 
2226.46 
2226.21 
2220.86 
2233.05 
2240.67 
2222.24 
2220.29 
2193.46 
2177.20 
2166.40 
2159.32 
2169.84 
2171.18 
2187.89 
2207.81 
2219.81 
2245.18 
2274.21 
2269.11 
2276.77 
2233.67 
2209.06 
2188.28 
2166.90 
2160.73 
2166.05 
2148.42 
2125.54 
2094.57 
2059.35 
2035.72 
2030.77 
2012.88 
2005.62 
2000.04 
1994.33 
1979.61 
1959.55 
1934.44 
1898.60 
1859.16 
1848.23 
1817.08 
1783.65 
1764.29 
1718.23 
1703.56 
