0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
4.92 
13.98 
23.75 
50.37 
95.58 
219.51 
264.03 
251.37 
293.75 
350.40 
429.72 
509.71 
463.38 
553.24 
610.99 
616.50 
627.48 
707.36 
675.90 
731.27 
773.93 
747.50 
783.48 
782.51 
816.19 
811.15 
811.73 
817.89 
812.84 
811.57 
806.43 
803.96 
790.37 
782.65 
764.36 
739.30 
723.16 
685.20 
668.10 
636.91 
621.37 
535.08 
511.76 
506.13 
440.95 
415.77 
342.48 
334.32 
287.21 
243.65 
137.43 
124.18 
55.63 
23.51 
5.20 
0.60 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
