299.02 
206.22 
152.30 
102.57 
92.99 
94.63 
74.99 
63.80 
56.21 
47.57 
21.72 
13.96 
4.54 
0.03 
0.14 
0.00 
0.53 
0.00 
0.00 
0.00 
0.55 
0.39 
0.68 
0.00 
0.00 
0.01 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.83 
20.54 
53.60 
67.96 
62.94 
80.44 
53.01 
54.44 
43.50 
22.15 
24.25 
34.91 
47.86 
73.81 
82.97 
137.32 
224.86 
277.52 
266.71 
233.33 
221.18 
238.38 
222.67 
350.83 
369.05 
412.73 
479.33 
481.45 
500.73 
393.03 
425.79 
333.27 
422.82 
535.34 
513.51 
682.41 
707.39 
647.53 
788.69 
706.05 
703.34 
689.21 
900.66 
1036.01 
1108.48 
1108.79 
1089.55 
1129.96 
977.82 
1177.68 
1181.25 
1180.58 
1175.18 
1178.46 
1137.06 
1004.81 
996.30 
787.03 
